geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
10777,ARPP21,0.663,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
10777,ARPP21,0.663,0.654,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
10777,ARPP21,0.663,0.654,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
10777,ARPP21,0.663,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
10791,VAMP5,0.821,0.154,C0085758,"Aganglionosis, Colonic",disease,C16;C06,Congenital Abnormality,0.01,1,2016,2016,1,2,BEFREE
10810,WASF3,0.595,0.769,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
10810,WASF3,0.595,0.769,C4086158,Childhood Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
10848,PPP1R13L,0.539,0.692,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
10855,HPSE,0.425,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
10855,HPSE,0.425,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
10855,HPSE,0.425,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
10855,HPSE,0.425,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
10855,HPSE,0.425,0.808,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
10911,UTS2,0.564,0.808,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
10911,UTS2,0.564,0.808,C4086158,Childhood Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
10923,SUB1,0.465,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
10923,SUB1,0.465,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
10923,SUB1,0.465,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
10923,SUB1,0.465,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
10993,SDS,0.534,0.769,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
10993,SDS,0.534,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,1,2003,2020,58,0,BEFREE
10993,SDS,0.534,0.769,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
10993,SDS,0.534,0.769,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.06,1,2003,2020,6,0,BEFREE
10993,SDS,0.534,0.769,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.02,1,2011,2014,2,0,BEFREE
10993,SDS,0.534,0.769,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
11010,GLIPR1,0.636,0.5,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
11051,NUDT21,0.682,0.231,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
11051,NUDT21,0.682,0.231,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
11060,WWP2,0.65,0.615,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
11148,HHLA2,0.653,0.423,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
11168,PSIP1,0.49,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
11168,PSIP1,0.49,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
11168,PSIP1,0.49,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
11170,FAM107A,0.674,0.462,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2006,2006,1,0,CTD_human
11186,RASSF1,0.42,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
22858,CILK1,0.545,0.808,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.02,1,2014,2017,2,0,BEFREE
22918,CD93,0.663,0.5,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
23028,KDM1A,0.512,0.808,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
23028,KDM1A,0.512,0.808,C4086158,Childhood Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
23040,MYT1L,0.659,0.462,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
23040,MYT1L,0.659,0.462,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
23040,MYT1L,0.659,0.462,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
23040,MYT1L,0.659,0.462,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
23095,KIF1B,0.516,0.808,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
23095,KIF1B,0.516,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
23095,KIF1B,0.516,0.808,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
23095,KIF1B,0.516,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
23095,KIF1B,0.516,0.808,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
23095,KIF1B,0.516,0.808,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.3,1,2008,2014,5,0,CLINGEN
23135,KDM6B,0.514,0.808,C1328402,Metastatic glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
23135,KDM6B,0.514,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
23152,CIC,0.523,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.1,1,2011,2018,11,0,BEFREE
23152,CIC,0.523,0.692,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.07,1,2011,2017,7,0,BEFREE
23152,CIC,0.523,0.692,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.07,1,2011,2017,7,0,BEFREE
23152,CIC,0.523,0.692,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
23152,CIC,0.523,0.692,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.11,1,2012,2012,1,1,BEFREE;CLINVAR
23152,CIC,0.523,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.2,1,2011,2018,11,1,BEFREE;CLINVAR
23158,TBC1D9,0.399,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
23187,PHLDB1,0.722,0.423,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2009,2009,1,0,CTD_human
23189,KANK1,0.641,0.538,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
23236,PLCB1,0.595,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
23236,PLCB1,0.595,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
23236,PLCB1,0.595,0.654,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.02,1,2016,2019,2,0,BEFREE
23259,DDHD2,0.695,0.577,C0085131,Gangliosidosis GM1,disease,C16;C18;C10,Disease or Syndrome,0.01,1,2016,2016,1,0,BEFREE
23362,PSD3,0.691,0.423,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2006,2006,1,0,CTD_human
23406,COTL1,0.615,0.538,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
23429,RYBP,0.686,0.269,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
23429,RYBP,0.686,0.269,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
23435,TARDBP,0.493,0.808,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
23446,SLC44A1,0.695,0.346,C2985174,Papillary glioneuronal tumor,disease,,Neoplastic Process,0.03,1,2013,2019,3,0,BEFREE
23462,HEY1,0.551,0.692,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
23462,HEY1,0.551,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0751395,Mixed Oligodendroglioma-Ependymoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23462,HEY1,0.551,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
23463,ICMT,0.682,0.423,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
23479,ISCU,0.695,0.423,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.02,1,2012,2018,2,0,BEFREE
23492,CBX7,0.595,0.615,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
23512,SUZ12,0.529,0.577,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2014,2014,1,0,CTD_human
23554,TSPAN12,0.656,0.5,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.01,1,2016,2016,1,0,BEFREE
23569,PADI4,0.494,0.808,C1504559,Retinal gliosis,disease,,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
23583,SMUG1,0.322,0.923,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.05,1,2017,2019,5,0,BEFREE
23583,SMUG1,0.322,0.923,C0334415,Sympathetic paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
23583,SMUG1,0.322,0.923,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
23591,FAM215A,0.65,0.5,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
23598,PATZ1,0.647,0.423,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
23636,NUP62,0.47,0.885,C2750915,Basal ganglia gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
23650,TRIM29,0.606,0.654,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2019,2019,1,0,CTD_human
23705,CADM1,0.491,0.769,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
24137,KIF4A,0.647,0.462,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
25793,FBXO7,0.65,0.769,C1846865,Substantia nigra gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
25859,PART1,0.483,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
25913,POT1,0.56,0.731,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.31,1,2015,2015,1,0,BEFREE;ORPHANET
25913,POT1,0.56,0.731,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,NA,NA,NA,0,0,CTD_human
25913,POT1,0.56,0.731,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
25913,POT1,0.56,0.731,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
25913,POT1,0.56,0.731,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2015,2015,1,0,ORPHANET
25913,POT1,0.56,0.731,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
25915,NDUFAF3,0.65,0.577,C2750915,Basal ganglia gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
25937,WWTR1,0.529,0.615,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
26018,LRIG1,0.601,0.538,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
26018,LRIG1,0.601,0.538,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
26018,LRIG1,0.601,0.538,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
26018,LRIG1,0.601,0.538,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
26047,CNTNAP2,0.53,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
26047,CNTNAP2,0.53,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
26291,FGF21,0.485,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
26292,MYCBP,0.663,0.5,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
26524,LATS2,0.554,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
26524,LATS2,0.554,0.654,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
26524,LATS2,0.554,0.654,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
26524,LATS2,0.554,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
27030,MLH3,0.582,0.538,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
27036,SIGLEC7,0.535,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
27036,SIGLEC7,0.535,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
27036,SIGLEC7,0.535,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
27040,LAT,0.548,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
27042,UTP25,0.805,0.269,C0085758,"Aganglionosis, Colonic",disease,C16;C06,Congenital Abnormality,0.3,1,2014,2014,1,0,CTD_human
27042,UTP25,0.805,0.269,C1257840,"Aganglionosis, Rectosigmoid Colon",disease,C16;C06,Congenital Abnormality,0.3,1,2014,2014,1,0,CTD_human
27042,UTP25,0.805,0.269,C3661523,Congenital Intestinal Aganglionosis,disease,C16;C06,Disease or Syndrome,0.3,1,2014,2014,1,0,CTD_human
27063,ANKRD1,0.628,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
27063,ANKRD1,0.628,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
27122,DKK3,0.5,0.731,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,LHGDN
27165,GLS2,0.597,0.538,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27165,GLS2,0.597,0.538,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27165,GLS2,0.597,0.538,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27165,GLS2,0.597,0.538,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27165,GLS2,0.597,0.538,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27165,GLS2,0.597,0.538,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27237,ARHGEF16,0.931,0.038,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
27237,ARHGEF16,0.931,0.038,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
27239,GPR162,0.631,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27239,GPR162,0.631,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
27338,UBE2S,0.653,0.5,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
27338,UBE2S,0.653,0.5,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
27342,RABGEF1,0.55,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
27346,TMEM97,0.604,0.615,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
27352,SGSM3,0.469,0.808,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
27352,SGSM3,0.469,0.808,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
28987,NOB1,0.633,0.423,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
29107,NXT1,0.505,0.731,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
29107,NXT1,0.505,0.731,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
29107,NXT1,0.505,0.731,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
29107,NXT1,0.505,0.731,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
29126,CD274,0.324,0.923,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
29126,CD274,0.324,0.923,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
29126,CD274,0.324,0.923,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
29997,NOP53,0.597,0.577,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
29997,NOP53,0.597,0.577,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
29998,BICRA,0.695,0.269,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2018,2,1,BEFREE;LHGDN
29998,BICRA,0.695,0.269,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2018,2,0,BEFREE
29998,BICRA,0.695,0.269,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2018,2,0,BEFREE
29998,BICRA,0.695,0.269,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2018,2,1,BEFREE
30833,NT5C,0.729,0.231,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
30833,NT5C,0.729,0.231,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
30833,NT5C,0.729,0.231,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
30833,NT5C,0.729,0.231,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
50940,PDE11A,0.612,0.654,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
50943,FOXP3,0.368,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
50943,FOXP3,0.368,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
50964,SOST,0.474,0.808,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.02,1,2015,2017,2,0,BEFREE
51014,TMED7,0.436,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
51014,TMED7,0.436,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
51083,GAL,0.493,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
51330,TNFRSF12A,0.509,0.692,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
51352,WT1-AS,0.597,0.615,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
51352,WT1-AS,0.597,0.615,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
51352,WT1-AS,0.597,0.615,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
51352,WT1-AS,0.597,0.615,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
51364,ZMYND10,0.553,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
51374,ATRAID,0.601,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
51374,ATRAID,0.601,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
51561,IL23A,0.415,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
51561,IL23A,0.415,0.846,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
51750,RTEL1,0.459,0.808,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2009,2009,2,0,CTD_human
51750,RTEL1,0.459,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
51809,GALNT7,0.736,0.308,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
51816,ADA2,0.545,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
54106,TLR9,0.411,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
54386,TERF2IP,0.548,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
54413,NLGN3,0.653,0.462,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
54454,ATAD2B,0.76,0.192,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
54454,ATAD2B,0.76,0.192,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
54454,ATAD2B,0.76,0.192,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
54454,ATAD2B,0.76,0.192,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
54583,EGLN1,0.54,0.731,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.38,1,2007,2019,9,0,BEFREE;GENOMICS_ENGLAND
54583,EGLN1,0.54,0.731,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,0,2012,2012,1,0,BEFREE
54583,EGLN1,0.54,0.731,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.01,0,2012,2012,1,0,BEFREE
54583,EGLN1,0.54,0.731,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.3,1,2006,2015,6,0,CLINGEN
54658,UGT1A1,0.464,0.769,C0338329,recurrent childhood brain stem glioma,disease,,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
54704,PDP1,0.691,0.462,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
54739,XAF1,0.587,0.769,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2017,2017,1,0,CTD_human
54840,APTX,0.59,0.5,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
