geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
85358,SHANK3,0.55,0.731,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
85407,NKD1,0.621,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2018,2,0,BEFREE
85409,NKD2,0.729,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2016,2,0,BEFREE
89780,WNT3A,0.532,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
89782,LMLN,0.528,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
89884,LHX4,0.621,0.462,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
89884,LHX4,0.621,0.462,C1868549,Marked delay in bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
89891,WDR34,0.597,0.692,C1854912,Short long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
89891,WDR34,0.597,0.692,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
89891,WDR34,0.597,0.692,C4021525,Abnormal pelvis bone ossification,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
89953,KLC4,0.743,0.308,C0541764,Delayed bone age,phenotype,,Finding,0.1,1,2019,2019,1,0,CLINVAR
89953,KLC4,0.743,0.308,C1833144,Slender long bone,phenotype,,Finding,0.1,1,2019,2019,1,0,CLINVAR
89970,RSPRY1,0.705,0.385,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
89970,RSPRY1,0.705,0.385,C1848103,Narrow pelvis bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
90480,GADD45GIP1,0.716,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
90627,STARD13,0.641,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
90632,LINC00473,0.695,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
90665,TBL1Y,0.705,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
90826,PRMT9,0.821,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
90853,SPOCD1,0.792,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
90865,IL33,0.409,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2016,2019,2,0,BEFREE
90865,IL33,0.409,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2018,2019,3,1,BEFREE
91147,TMEM67,0.512,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
91147,TMEM67,0.512,0.769,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.1,NA,NA,NA,0,0,HPO
91179,SCARF2,0.691,0.423,C1833144,Slender long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
91662,NLRP12,0.569,0.846,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
91833,WDR20,0.595,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
92140,MTDH,0.491,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.09,0.889,2011,2019,9,0,BEFREE
92170,MTG1,0.621,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
92737,DNER,0.493,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
92799,SHKBP1,0.821,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
93210,PGAP3,0.628,0.731,C4021834,Abnormal parietal bone morphology,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
93649,MYOCD,0.619,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
93986,FOXP2,0.545,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2015,2017,2,0,BEFREE
94015,TTYH2,0.76,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
94025,MUC16,0.479,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
94241,TP53INP1,0.595,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2020,2,0,BEFREE
103910,MYL12B,0.691,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1992,1992,1,0,BEFREE
112399,EGLN3,0.575,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
112464,CAVIN3,0.674,0.423,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
112476,PRRT2,0.448,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2009,2018,3,0,BEFREE
112597,CYTOR,0.568,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2019,2,0,BEFREE
112939,NACC1,0.61,0.577,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
113130,CDCA5,0.563,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
113251,LARP4,0.78,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
113263,GLCCI1,0.716,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
113451,AZIN2,0.499,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
113510,HELQ,0.729,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
114088,TRIM9,0.705,0.5,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
114131,UCN3,0.593,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
114293,ANBC,0.861,0.077,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2017,2019,2,0,BEFREE
114548,NLRP3,0.361,0.962,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
114757,CYGB,0.579,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
115650,TNFRSF13C,0.54,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
115650,TNFRSF13C,0.54,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
115908,CTHRC1,0.556,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
116113,FOXP4,0.7,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2017,2,0,BEFREE
116337,PANX3,0.751,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
117581,TWIST2,0.518,0.731,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
117581,TWIST2,0.518,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2013,2015,2,0,BEFREE
117581,TWIST2,0.518,0.731,C4021242,Hypoplasia of the zygomatic bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
118421,LINC00161,0.805,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2017,2,0,BEFREE
118429,ANTXR2,0.568,0.808,C1833326,Generalized bone demineralization,phenotype,,Finding,0.1,NA,NA,NA,0,1,CLINVAR
118471,PRAP1,0.621,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
119587,CPXM2,0.821,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
120224,TMEM45B,0.729,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
120227,CYP2R1,0.563,0.731,C1833324,Sparse bone trabeculae,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
120227,CYP2R1,0.563,0.731,C1833667,Elevated alkaline phosphatase of bone origin,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
120227,CYP2R1,0.563,0.731,C4476534,Subperiosteal bone resorption,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
121340,SP7,0.711,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2005,2013,3,0,BEFREE
121504,H4-16,0.54,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1993,1993,1,0,BEFREE
122664,TPPP2,0.601,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
124583,CANT1,0.619,0.731,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
124583,CANT1,0.619,0.731,C1849292,Advanced ossification of carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
124590,USH1G,0.659,0.346,C4021651,Hypoplasia of the nasal bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
126282,TNFAIP8L1,0.682,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
126792,B3GALT6,0.631,0.615,C1833144,Slender long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
126792,B3GALT6,0.631,0.615,C1849063,Short iliac bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
126792,B3GALT6,0.631,0.615,C1849292,Advanced ossification of carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
126792,B3GALT6,0.631,0.615,C1854912,Short long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
126792,B3GALT6,0.631,0.615,C4023161,Abnormal bone ossification,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
127841,LINC00628,0.78,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
128674,PROKR2,0.538,0.731,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
128674,PROKR2,0.538,0.731,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
129521,NMS,0.711,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
130497,OSR1,0.603,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
132884,EVC2,0.585,0.692,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
132884,EVC2,0.585,0.692,C1836193,Synostosis of carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
132884,EVC2,0.585,0.692,C1854912,Short long bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
132884,EVC2,0.585,0.692,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
132884,EVC2,0.585,0.692,C4021634,Abnormality of bone marrow cell morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
133396,IL31RA,0.601,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1987,1987,1,0,BEFREE
133482,SLCO6A1,0.412,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2010,2019,4,0,BEFREE
133522,PPARGC1B,0.569,0.731,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
134218,DNAJC21,0.606,0.731,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
134218,DNAJC21,0.606,0.731,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
134218,DNAJC21,0.606,0.731,C2986691,Inherited bone marrow failure syndrome,disease,C16;C04;C15,Disease or Syndrome,0.1,1,2016,2016,1,3,CLINVAR
135228,CD109,0.595,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1990,1990,1,0,BEFREE
136647,MPLKIP,0.604,0.654,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
138428,PTRH1,0.663,0.462,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
138428,PTRH1,0.663,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,1999,2015,4,0,BEFREE
138948,DBH-AS1,0.78,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
139285,AMER1,0.57,0.654,C4020958,Rough bone trabeculation,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
140767,NRSN1,0.604,0.731,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,1989,1989,1,0,BEFREE
140875,LINC00028,0.89,0.038,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
140901,STK35,0.805,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
142680,SLC34A3,0.695,0.308,C1833324,Sparse bone trabeculae,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
144406,WDR66,0.792,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
144568,A2ML1,0.59,0.692,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
144568,A2ML1,0.59,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1996,1996,1,0,BEFREE
145173,B3GLCT,0.554,0.731,C1849953,Square pelvis bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
145173,B3GLCT,0.554,0.731,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
145624,PWAR1,0.49,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2002,2009,2,0,BEFREE
146059,CDAN1,0.61,0.731,C4025624,Endopolyploidy on chromosome studies of bone marrow,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
147372,CCBE1,0.585,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
147495,APCDD1,0.644,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
147727,ILF3-DT,0.805,0.077,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
147841,SPC24,0.711,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2018,2,0,BEFREE
148113,CILP2,0.76,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
149233,IL23R,0.466,0.769,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
150353,DNAJB7,0.716,0.269,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2013,2016,2,0,BEFREE
150468,CKAP2L,0.666,0.577,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
150538,SATB2-AS1,0.839,0.077,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2020,2,0,BEFREE
150684,COMMD1,0.633,0.692,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
151188,ARL6IP6,0.686,0.615,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
151887,CCDC80,0.659,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
152189,CMTM8,0.805,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
152559,PAQR3,0.653,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
153090,DAB2IP,0.588,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
153222,CREBRF,0.636,0.5,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2011,2011,1,0,BEFREE
153241,CEP120,0.564,0.731,C1838186,Squared iliac bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
153241,CEP120,0.564,0.731,C1846438,Hypoplastic facial bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
153241,CEP120,0.564,0.731,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
153572,IRX2,0.769,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2014,2015,2,0,BEFREE
154796,AMOT,0.641,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
154860,FEZF1-AS1,0.644,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
157570,ESCO2,0.581,0.615,C1836193,Synostosis of carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
157570,ESCO2,0.581,0.615,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.1,NA,NA,NA,0,0,HPO
157570,ESCO2,0.581,0.615,C4021785,Abnormality of the metacarpal bones,disease,C05,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
157638,LRATD2,0.751,0.269,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
157680,VPS13B,0.579,0.769,C4021242,Hypoplasia of the zygomatic bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
157680,VPS13B,0.579,0.769,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
158506,CBLL2,0.476,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
162466,PHOSPHO1,0.839,0.269,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.01,1,2017,2017,1,0,BEFREE
162517,FBXO39,0.792,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
163786,SASS6,0.691,0.423,C4021741,Abnormal cortical bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
165324,UBXN2A,0.861,0.077,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
166824,RASSF6,0.626,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
166929,SGMS2,0.653,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
168667,BMPER,0.641,0.577,C1848103,Narrow pelvis bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
170302,ARX,0.516,0.654,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
170425,LINC00858,0.792,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
171023,ASXL1,0.482,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
192115,MGR1,0.821,0.231,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
196528,ARID2,0.543,0.808,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
197131,UBR1,0.612,0.731,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
203074,PRSS55,0.513,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
203245,NAIF1,0.78,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
203859,ANO5,0.619,0.538,C1840418,Thickened cortex of long bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
203859,ANO5,0.619,0.538,C1855340,Bowing of the long bones,phenotype,,Congenital Abnormality,0.1,NA,NA,NA,0,0,HPO
219541,MED19,0.628,0.615,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
219541,MED19,0.628,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2011,2018,3,0,BEFREE
219595,FOLH1B,0.682,0.538,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
219790,RTKN2,0.722,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
219844,HYLS1,0.572,0.692,C1837406,Hypoplasia involving bones of the upper limbs,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
220134,SKA1,0.65,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2019,2,0,BEFREE
220930,ZEB1-AS1,0.636,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2017,2019,3,0,BEFREE
221883,HOXA11-AS,0.61,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2019,2,0,BEFREE
221937,FOXK1,0.631,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
222663,SCUBE3,0.839,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
223082,ZNRF2,0.839,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
245711,SPDYA,0.695,0.462,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
245973,ATP6V1C2,0.89,0.038,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
246100,CTAG1A,0.508,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
246778,IL27,0.457,0.808,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2014,2014,1,0,BEFREE
246778,IL27,0.457,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2012,2012,1,0,BEFREE
246778,IL27,0.457,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,0,2014,2014,1,0,BEFREE
254394,MCM9,0.716,0.346,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
255082,CASC2,0.612,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
255743,NPNT,0.659,0.654,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
259232,NALCN,0.587,0.615,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
259266,ASPM,0.526,0.769,C4021741,Abnormal cortical bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
261734,NPHP4,0.674,0.423,C4021657,Abnormality of bone mineral density,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
266977,ADGRF1,0.736,0.308,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
283104,SBF2-AS1,0.67,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
283120,H19,0.494,0.923,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
283120,H19,0.494,0.923,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
283131,NEAT1,0.502,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.07,1,2017,2019,7,0,BEFREE
283150,FOXR1,0.821,0.077,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
283460,HNF1A-AS1,0.621,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
283673,EWSAT1,0.792,0.231,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2017,2,0,BEFREE
283932,FBXL19-AS1,0.743,0.192,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
284029,LINC00324,0.805,0.115,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2020,2020,1,0,BEFREE
284098,PIGW,0.633,0.654,C4021834,Abnormal parietal bone morphology,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
284119,CAVIN1,0.559,0.654,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
284119,CAVIN1,0.559,0.654,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
284207,METRNL,0.76,0.269,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
284217,LAMA1,0.582,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
